,/devices#IntGW-01/metrics/disk-device-write-latency,/devices#IntGW-01/metrics/cpu,/devices#IntGW-02/metrics/cpu,type,type_code,/time
8459,298353686640.0,2.678761122e+16,2.495005086e+16,tap-loss-start,5,2020-07-04 23:15:00
8460,0.0,2.678775513e+16,2.495019641e+16,tap-loss-stop,6,2020-07-04 23:16:00
8461,298359417798.0,2.678790005e+16,2.49503413e+16,tap-loss-stop,6,2020-07-04 23:17:00
8462,298359854041.0,2.678805343e+16,2.495049626e+16,tap-loss-stop,6,2020-07-04 23:18:00
8463,0.0,2.67882063e+16,2.495065095e+16,tap-loss-stop,6,2020-07-04 23:19:00
8464,0.0,2.67883601e+16,2.495080543e+16,tap-loss-stop,6,2020-07-04 23:20:00
8465,0.0,2.678851284e+16,2.495096005e+16,tap-loss-stop,6,2020-07-04 23:21:00
8466,0.0,2.678866751e+16,2.495111347e+16,tap-loss-start,5,2020-07-04 23:22:00
8467,298363385914.0,2.678882074e+16,2.495126718e+16,tap-loss-start,5,2020-07-04 23:23:00
8468,0.0,2.678897358e+16,2.495142161e+16,tap-loss-start,5,2020-07-04 23:24:00
8469,298363385914.0,2.678912649e+16,2.495157611e+16,tap-loss-start,5,2020-07-04 23:25:00
8470,0.0,2.678927891e+16,2.495173034e+16,tap-loss-start,5,2020-07-04 23:26:00
8471,0.0,2.678943183e+16,2.495188337e+16,tap-loss-stop,6,2020-07-04 23:27:00
8472,298371170403.0,2.678958535e+16,2.495203908e+16,tap-loss-stop,6,2020-07-04 23:28:00
8473,0.0,2.678973854e+16,2.495219359e+16,tap-loss-stop,6,2020-07-04 23:29:00
8474,0.0,2.678989271e+16,2.495234779e+16,tap-loss-stop,6,2020-07-04 23:30:00
8475,298371170403.0,2.679004473e+16,2.495250172e+16,tap-loss-stop,6,2020-07-04 23:31:00
8476,298375230118.0,2.679019778e+16,2.495265505e+16,tap-loss-start,5,2020-07-04 23:32:00
8477,0.0,2.679034794e+16,2.495280852e+16,tap-loss-start,5,2020-07-04 23:33:00
8478,298375632556.0,2.679049559e+16,2.4952961e+16,tap-loss-start,5,2020-07-04 23:34:00
8479,0.0,2.679064441e+16,2.495311418e+16,tap-loss-start,5,2020-07-04 23:35:00
8480,0.0,2.679079241e+16,2.495326671e+16,tap-loss-start,5,2020-07-04 23:36:00
8481,298384181531.0,2.679094214e+16,2.495342053e+16,tap-loss-stop,6,2020-07-04 23:37:00
8482,0.0,2.679109186e+16,2.495357431e+16,tap-loss-stop,6,2020-07-04 23:38:00
8483,298384601115.0,2.679124668e+16,2.49537292e+16,tap-loss-stop,6,2020-07-04 23:39:00
8484,298384601115.0,2.679140024e+16,2.49538839e+16,tap-loss-stop,6,2020-07-04 23:40:00
8485,0.0,2.679155393e+16,2.495403984e+16,tap-loss-stop,6,2020-07-04 23:41:00
8486,298387558959.0,2.679170719e+16,2.495419417e+16,tap-loss-start,5,2020-07-04 23:42:00
8487,0.0,2.67918593e+16,2.495434869e+16,tap-loss-start,5,2020-07-04 23:43:00
8488,0.0,2.679200731e+16,2.495450274e+16,tap-loss-start,5,2020-07-04 23:44:00
8489,0.0,2.679215547e+16,2.495465613e+16,tap-loss-start,5,2020-07-04 23:45:00
8490,0.0,2.679230415e+16,2.495480998e+16,tap-loss-start,5,2020-07-04 23:46:00
8491,298394566342.0,2.679245289e+16,2.495496277e+16,tap-loss-start,5,2020-07-04 23:47:00
8492,298394919235.0,2.679260123e+16,2.495511743e+16,tap-loss-stop,6,2020-07-04 23:48:00
8493,298394919235.0,2.679275598e+16,2.495527245e+16,tap-loss-stop,6,2020-07-04 23:49:00
8494,0.0,2.679290911e+16,2.495542595e+16,tap-loss-stop,6,2020-07-04 23:50:00
8495,298394919235.0,2.679306268e+16,2.495558121e+16,tap-loss-stop,6,2020-07-04 23:51:00
8496,0.0,2.679321662e+16,2.495573551e+16,tap-loss-stop,6,2020-07-04 23:52:00
8497,298398691855.0,2.679337049e+16,2.495588956e+16,tap-loss-start,5,2020-07-04 23:53:00
8498,0.0,2.679352026e+16,2.495604177e+16,tap-loss-start,5,2020-07-04 23:54:00
8499,0.0,2.679366765e+16,2.495619474e+16,tap-loss-start,5,2020-07-04 23:55:00
8500,298402572133.0,2.679381413e+16,2.49563484e+16,tap-loss-start,5,2020-07-04 23:56:00
8501,0.0,2.67939626e+16,2.495650205e+16,tap-loss-start,5,2020-07-04 23:57:00
8502,0.0,2.679411002e+16,2.4956657e+16,tap-loss-stop,6,2020-07-04 23:58:00
8503,0.0,2.679425903e+16,2.495681161e+16,tap-loss-stop,6,2020-07-04 23:59:00
8504,298426337524.0,2.67944161e+16,2.49569661e+16,tap-loss-stop,6,2020-07-05 00:00:00
8505,0.0,2.679456969e+16,2.495712067e+16,tap-loss-stop,6,2020-07-05 00:01:00
8506,298429664347.0,2.679472303e+16,2.495727499e+16,tap-loss-stop,6,2020-07-05 00:02:00
8507,298430107709.0,2.679487557e+16,2.495742901e+16,tap-loss-start,5,2020-07-05 00:03:00
8508,298430107709.0,2.679502829e+16,2.495758264e+16,tap-loss-start,5,2020-07-05 00:04:00
8509,0.0,2.679516868e+16,2.495773716e+16,tap-loss-start,5,2020-07-05 00:05:00
8510,298430107709.0,2.679529748e+16,2.495788703e+16,tap-loss-start,5,2020-07-05 00:06:00
8511,0.0,2.679542911e+16,2.49580366e+16,tap-loss-start,5,2020-07-05 00:07:00
8512,298433935793.0,2.679556843e+16,2.495819162e+16,tap-loss-start,5,2020-07-05 00:08:00
8513,0.0,2.679570461e+16,2.49583463e+16,tap-loss-stop,6,2020-07-05 00:09:00
8514,0.0,2.679585271e+16,2.495850025e+16,tap-loss-stop,6,2020-07-05 00:10:00
8515,298437526228.0,2.679600651e+16,2.495865553e+16,tap-loss-stop,6,2020-07-05 00:11:00
8516,298440569594.0,2.679616069e+16,2.495880989e+16,tap-loss-stop,6,2020-07-05 00:12:00
8517,298441019963.0,2.679631398e+16,2.495896429e+16,tap-loss-stop,6,2020-07-05 00:13:00
8518,0.0,2.679646756e+16,2.495911957e+16,tap-loss-start,5,2020-07-05 00:14:00
8519,0.0,2.679661715e+16,2.495927435e+16,tap-loss-start,5,2020-07-05 00:15:00
8520,0.0,2.679675742e+16,2.495942968e+16,tap-loss-start,5,2020-07-05 00:16:00
8521,298447969046.0,2.679689715e+16,2.495958246e+16,tap-loss-start,5,2020-07-05 00:17:00
8522,0.0,2.679703465e+16,2.495973718e+16,tap-loss-start,5,2020-07-05 00:18:00
8523,0.0,2.679717468e+16,2.495989202e+16,tap-loss-stop,6,2020-07-05 00:19:00
8524,0.0,2.67973109e+16,2.496004375e+16,tap-loss-stop,6,2020-07-05 00:20:00
8525,298448378247.0,2.679746277e+16,2.496019809e+16,tap-loss-stop,6,2020-07-05 00:21:00
8526,298451539663.0,2.679761582e+16,2.496035247e+16,tap-loss-stop,6,2020-07-05 00:22:00
8527,0.0,2.679776796e+16,2.496050651e+16,tap-loss-stop,6,2020-07-05 00:23:00
8528,298451920132.0,2.679792062e+16,2.496066078e+16,tap-loss-stop,6,2020-07-05 00:24:00
8529,0.0,2.679807383e+16,2.496081512e+16,tap-loss-start,5,2020-07-05 00:25:00
8530,298454352253.0,2.679822447e+16,2.496096616e+16,tap-loss-start,5,2020-07-05 00:26:00
8531,298457781869.0,2.679837757e+16,2.49611166e+16,tap-loss-start,5,2020-07-05 00:27:00
8532,298458240975.0,2.679852991e+16,2.496126731e+16,tap-loss-start,5,2020-07-05 00:28:00
8533,0.0,2.679868278e+16,2.49614179e+16,tap-loss-start,5,2020-07-05 00:29:00
8534,0.0,2.679883645e+16,2.496156869e+16,tap-loss-stop,6,2020-07-05 00:30:00
8535,0.0,2.679898952e+16,2.496172331e+16,tap-loss-stop,6,2020-07-05 00:31:00
8536,0.0,2.6799144e+16,2.496187825e+16,tap-loss-stop,6,2020-07-05 00:32:00
8537,0.0,2.67992973e+16,2.496203329e+16,tap-loss-stop,6,2020-07-05 00:33:00
8538,0.0,2.679944935e+16,2.496218741e+16,tap-loss-stop,6,2020-07-05 00:34:00
8539,298465261345.0,2.679960268e+16,2.496234183e+16,tap-loss-start,5,2020-07-05 00:35:00
8540,0.0,2.679975408e+16,2.496249453e+16,tap-loss-start,5,2020-07-05 00:36:00
8541,0.0,2.679990742e+16,2.496264395e+16,tap-loss-start,5,2020-07-05 00:37:00
8542,0.0,2.680005826e+16,2.496279292e+16,tap-loss-start,5,2020-07-05 00:38:00
8543,0.0,2.680021091e+16,2.496294264e+16,tap-loss-start,5,2020-07-05 00:39:00
8544,298472491888.0,2.680036327e+16,2.496309214e+16,tap-loss-stop,6,2020-07-05 00:40:00
8545,0.0,2.680051581e+16,2.496324142e+16,tap-loss-stop,6,2020-07-05 00:41:00
8546,0.0,2.680067027e+16,2.496339598e+16,tap-loss-stop,6,2020-07-05 00:42:00
8547,0.0,2.680082338e+16,2.496355109e+16,tap-loss-stop,6,2020-07-05 00:43:00
8548,0.0,2.68009754e+16,2.496370511e+16,tap-loss-stop,6,2020-07-05 00:44:00
8549,0.0,2.680112846e+16,2.496385858e+16,tap-loss-stop,6,2020-07-05 00:45:00
8550,298480847817.0,2.680127837e+16,2.496401163e+16,tap-loss-start,5,2020-07-05 00:46:00
8551,298484625880.0,2.680143124e+16,2.496416068e+16,tap-loss-start,5,2020-07-05 00:47:00
8552,298485115545.0,2.680158251e+16,2.496430975e+16,tap-loss-start,5,2020-07-05 00:48:00
8553,0.0,2.680173516e+16,2.496445779e+16,tap-loss-start,5,2020-07-05 00:49:00
8554,0.0,2.680188892e+16,2.496460742e+16,tap-loss-start,5,2020-07-05 00:50:00
8555,0.0,2.680204259e+16,2.496475911e+16,tap-loss-stop,6,2020-07-05 00:51:00
8556,298488054064.0,2.680219755e+16,2.496491308e+16,tap-loss-stop,6,2020-07-05 00:52:00
8557,0.0,2.680235121e+16,2.496506834e+16,tap-loss-stop,6,2020-07-05 00:53:00
8558,298488450633.0,2.680250447e+16,2.49652238e+16,tap-loss-stop,6,2020-07-05 00:54:00
8559,0.0,2.680265733e+16,2.496537857e+16,tap-loss-stop,6,2020-07-05 00:55:00
8560,298491833060.0,2.680280972e+16,2.496553358e+16,tap-loss-start,5,2020-07-05 00:56:00
8561,0.0,2.680296331e+16,2.496568196e+16,tap-loss-start,5,2020-07-05 00:57:00
8562,298496000780.0,2.680326378e+16,2.496581613e+16,tap-loss-start,5,2020-07-05 00:58:00
8563,0.0,2.680326378e+16,2.496594318e+16,tap-loss-start,5,2020-07-05 00:59:00
8564,0.0,2.680356505e+16,2.496607034e+16,tap-loss-start,5,2020-07-05 01:00:00
8565,298496000780.0,2.680356505e+16,2.496620538e+16,tap-loss-stop,6,2020-07-05 01:01:00
8566,0.0,2.68037196e+16,2.496634428e+16,tap-loss-stop,6,2020-07-05 01:02:00
8567,298499598807.0,2.680387295e+16,2.496649912e+16,tap-loss-stop,6,2020-07-05 01:03:00
8568,298499598807.0,2.680402615e+16,2.496665416e+16,tap-loss-stop,6,2020-07-05 01:04:00
8569,298499598807.0,2.680417918e+16,2.496680775e+16,tap-loss-stop,6,2020-07-05 01:05:00
8570,298501636520.0,2.680433208e+16,2.496696256e+16,tap-loss-stop,6,2020-07-05 01:06:00
8571,298505029453.0,2.680448568e+16,2.496711674e+16,tap-loss-start,5,2020-07-05 01:07:00
8572,0.0,2.680463895e+16,2.49672597e+16,tap-loss-start,5,2020-07-05 01:08:00
8573,0.0,2.68047911e+16,2.49673995e+16,tap-loss-start,5,2020-07-05 01:09:00
8574,298516591722.0,2.680494264e+16,2.496753495e+16,tap-loss-start,5,2020-07-05 01:10:00
8575,0.0,2.680509511e+16,2.496767396e+16,tap-loss-start,5,2020-07-05 01:11:00
8576,0.0,2.680524893e+16,2.496781198e+16,tap-loss-stop,6,2020-07-05 01:12:00
8577,298520243557.0,2.680540285e+16,2.496795917e+16,tap-loss-stop,6,2020-07-05 01:13:00
8578,0.0,2.680555572e+16,2.496811362e+16,tap-loss-stop,6,2020-07-05 01:14:00
8579,298520243557.0,2.68057095e+16,2.496826907e+16,tap-loss-stop,6,2020-07-05 01:15:00
8580,298523832191.0,2.680586277e+16,2.496842415e+16,tap-loss-stop,6,2020-07-05 01:16:00
8581,0.0,2.680601637e+16,2.496857802e+16,tap-loss-start,5,2020-07-05 01:17:00
8582,0.0,2.680617026e+16,2.496873311e+16,tap-loss-start,5,2020-07-05 01:18:00
8583,0.0,2.680632335e+16,2.496888742e+16,tap-loss-start,5,2020-07-05 01:19:00
8584,0.0,2.680647628e+16,2.496904143e+16,tap-loss-start,5,2020-07-05 01:20:00
8585,0.0,2.680662918e+16,2.496919618e+16,tap-loss-start,5,2020-07-05 01:21:00
8586,0.0,2.680678241e+16,2.496935019e+16,tap-loss-stop,6,2020-07-05 01:22:00
8587,0.0,2.680693681e+16,2.496950673e+16,tap-loss-stop,6,2020-07-05 01:23:00
8588,0.0,2.68070903e+16,2.496966243e+16,tap-loss-stop,6,2020-07-05 01:24:00
8589,0.0,2.680724449e+16,2.496981578e+16,tap-loss-stop,6,2020-07-05 01:25:00
8590,0.0,2.680739719e+16,2.496997024e+16,tap-loss-stop,6,2020-07-05 01:26:00
8591,0.0,2.680755044e+16,2.497012333e+16,tap-loss-stop,6,2020-07-05 01:27:00
8592,0.0,2.680770076e+16,2.497027684e+16,tap-loss-start,5,2020-07-05 01:28:00
8593,0.0,2.680785351e+16,2.49704317e+16,tap-loss-start,5,2020-07-05 01:29:00
8594,298537838894.0,2.680800708e+16,2.497058664e+16,tap-loss-start,5,2020-07-05 01:30:00
8595,0.0,2.680815954e+16,2.497074139e+16,tap-loss-start,5,2020-07-05 01:31:00
8596,298541240190.0,2.680831435e+16,2.497089571e+16,tap-loss-start,5,2020-07-05 01:32:00
8597,0.0,2.680846798e+16,2.497105167e+16,tap-loss-stop,6,2020-07-05 01:33:00
8598,0.0,2.680862172e+16,2.497120748e+16,tap-loss-stop,6,2020-07-05 01:34:00
8599,298543685597.0,2.68087759e+16,2.497136261e+16,tap-loss-stop,6,2020-07-05 01:35:00
8600,298545807227.0,2.680892937e+16,2.497151727e+16,tap-loss-stop,6,2020-07-05 01:36:00
8601,0.0,2.680908304e+16,2.497167273e+16,tap-loss-stop,6,2020-07-05 01:37:00
8602,298549635913.0,2.680923626e+16,2.497182846e+16,tap-loss-start,5,2020-07-05 01:38:00
8603,298549635913.0,2.680938944e+16,2.497198317e+16,tap-loss-start,5,2020-07-05 01:39:00
8604,0.0,2.680954232e+16,2.497213772e+16,tap-loss-start,5,2020-07-05 01:40:00
8605,0.0,2.680969358e+16,2.497229223e+16,tap-loss-start,5,2020-07-05 01:41:00
8606,298552932137.0,2.680983075e+16,2.49724441e+16,tap-loss-start,5,2020-07-05 01:42:00
8607,0.0,2.680998322e+16,2.497259928e+16,tap-loss-stop,6,2020-07-05 01:43:00
8608,0.0,2.681013212e+16,2.497275474e+16,tap-loss-stop,6,2020-07-05 01:44:00
8609,298553389621.0,2.68102835e+16,2.497290987e+16,tap-loss-stop,6,2020-07-05 01:45:00
8610,298555647188.0,2.681043699e+16,2.497306503e+16,tap-loss-stop,6,2020-07-05 01:46:00
8611,0.0,2.681059179e+16,2.497322127e+16,tap-loss-stop,6,2020-07-05 01:47:00
8612,0.0,2.681074613e+16,2.497337746e+16,tap-loss-stop,6,2020-07-05 01:48:00
8613,0.0,2.681090064e+16,2.497353374e+16,tap-loss-start,5,2020-07-05 01:49:00
8614,298560137808.0,2.681105551e+16,2.497368532e+16,tap-loss-start,5,2020-07-05 01:50:00
8615,298560137808.0,2.681120885e+16,2.49738315e+16,tap-loss-start,5,2020-07-05 01:51:00
8616,0.0,2.68113595e+16,2.497396873e+16,tap-loss-start,5,2020-07-05 01:52:00
8617,0.0,2.681151202e+16,2.497411542e+16,tap-loss-start,5,2020-07-05 01:53:00
8618,298563674893.0,2.681166177e+16,2.497424663e+16,tap-loss-stop,6,2020-07-05 01:54:00
8619,0.0,2.681181479e+16,2.497440075e+16,tap-loss-stop,6,2020-07-05 01:55:00
8620,298567390904.0,2.681196771e+16,2.497455513e+16,tap-loss-stop,6,2020-07-05 01:56:00
8621,0.0,2.681212144e+16,2.497470944e+16,tap-loss-stop,6,2020-07-05 01:57:00
8622,0.0,2.68122746e+16,2.497486376e+16,tap-loss-stop,6,2020-07-05 01:58:00
8623,298571464750.0,2.681242782e+16,2.497501802e+16,tap-loss-start,5,2020-07-05 01:59:00
8624,0.0,2.681257968e+16,2.497517239e+16,tap-loss-start,5,2020-07-05 02:00:00
8625,298571464750.0,2.681273413e+16,2.497532737e+16,tap-loss-start,5,2020-07-05 02:01:00
8626,298574391543.0,2.681288844e+16,2.497548201e+16,tap-loss-start,5,2020-07-05 02:02:00
8627,0.0,2.681304272e+16,2.497563791e+16,tap-loss-start,5,2020-07-05 02:03:00
8628,0.0,2.681319667e+16,2.497579333e+16,tap-loss-stop,6,2020-07-05 02:04:00
8629,0.0,2.681335064e+16,2.49759479e+16,tap-loss-stop,6,2020-07-05 02:05:00
8630,298577944482.0,2.681350351e+16,2.497610257e+16,tap-loss-stop,6,2020-07-05 02:06:00
8631,298582069182.0,2.68136589e+16,2.49762568e+16,tap-loss-stop,6,2020-07-05 02:07:00
8632,0.0,2.681381163e+16,2.497641088e+16,tap-loss-stop,6,2020-07-05 02:08:00
8633,298582472617.0,2.681396462e+16,2.497656593e+16,tap-loss-stop,6,2020-07-05 02:09:00
8634,0.0,2.681411807e+16,2.497672115e+16,tap-loss-start,5,2020-07-05 02:10:00
8635,0.0,2.681426075e+16,2.497686459e+16,tap-loss-start,5,2020-07-05 02:11:00
8636,0.0,2.681439368e+16,2.497699525e+16,tap-loss-start,5,2020-07-05 02:12:00
8637,0.0,2.681452743e+16,2.497712888e+16,tap-loss-start,5,2020-07-05 02:13:00
8638,0.0,2.68146679e+16,2.497726865e+16,tap-loss-start,5,2020-07-05 02:14:00
8639,0.0,2.681480486e+16,2.497740564e+16,tap-loss-stop,6,2020-07-05 02:15:00
8640,0.0,2.681494468e+16,2.497754584e+16,tap-loss-stop,6,2020-07-05 02:16:00
8641,0.0,2.68151001e+16,2.497770157e+16,tap-loss-stop,6,2020-07-05 02:17:00
8642,298592961995.0,2.681525257e+16,2.497785675e+16,tap-loss-stop,6,2020-07-05 02:18:00
8643,0.0,2.681540591e+16,2.497801056e+16,tap-loss-stop,6,2020-07-05 02:19:00
8644,0.0,2.681555875e+16,2.497816551e+16,tap-loss-start,5,2020-07-05 02:20:00
8645,0.0,2.68157112e+16,2.497831917e+16,tap-loss-start,5,2020-07-05 02:21:00
8646,0.0,2.681586583e+16,2.4978473e+16,tap-loss-start,5,2020-07-05 02:22:00
8647,0.0,2.681601836e+16,2.497862775e+16,tap-loss-start,5,2020-07-05 02:23:00
8648,298606072929.0,2.681617221e+16,2.497878226e+16,tap-loss-start,5,2020-07-05 02:24:00
8649,0.0,2.681632582e+16,2.497893651e+16,tap-loss-stop,6,2020-07-05 02:25:00
8650,0.0,2.681648e+16,2.497909178e+16,tap-loss-stop,6,2020-07-05 02:26:00
8651,298611186884.0,2.681663391e+16,2.497924568e+16,tap-loss-stop,6,2020-07-05 02:27:00
8652,0.0,2.681678801e+16,2.497940174e+16,tap-loss-stop,6,2020-07-05 02:28:00
8653,298611617888.0,2.681694286e+16,2.497955767e+16,tap-loss-stop,6,2020-07-05 02:29:00
8654,0.0,2.68170966e+16,2.497971306e+16,tap-loss-stop,6,2020-07-05 02:30:00
8655,298611617888.0,2.681724961e+16,2.4979868e+16,tap-loss-start,5,2020-07-05 02:31:00
8656,0.0,2.68174022e+16,2.498002192e+16,tap-loss-start,5,2020-07-05 02:32:00
8657,298614762818.0,2.681754888e+16,2.498017674e+16,tap-loss-start,5,2020-07-05 02:33:00
8658,298614762818.0,2.681769609e+16,2.498032899e+16,tap-loss-start,5,2020-07-05 02:34:00
8659,298614762818.0,2.681783881e+16,2.498048215e+16,tap-loss-start,5,2020-07-05 02:35:00
8660,298620070079.0,2.681798939e+16,2.49806357e+16,tap-loss-stop,6,2020-07-05 02:36:00
8661,0.0,2.681813778e+16,2.498078942e+16,tap-loss-stop,6,2020-07-05 02:37:00
8662,0.0,2.681829107e+16,2.49809447e+16,tap-loss-stop,6,2020-07-05 02:38:00
8663,0.0,2.681844421e+16,2.498109961e+16,tap-loss-stop,6,2020-07-05 02:39:00
8664,298623583763.0,2.681859735e+16,2.498125397e+16,tap-loss-stop,6,2020-07-05 02:40:00
8665,298625702573.0,2.68187511e+16,2.498140746e+16,tap-loss-start,5,2020-07-05 02:41:00
8666,298625702573.0,2.681890381e+16,2.498156105e+16,tap-loss-start,5,2020-07-05 02:42:00
8667,0.0,2.681905623e+16,2.498171464e+16,tap-loss-start,5,2020-07-05 02:43:00
8668,298628969385.0,2.681920911e+16,2.498186724e+16,tap-loss-start,5,2020-07-05 02:44:00
8669,0.0,2.681936169e+16,2.49820107e+16,tap-loss-start,5,2020-07-05 02:45:00
8670,298632674491.0,2.681951339e+16,2.498216292e+16,tap-loss-stop,6,2020-07-05 02:46:00
8671,298633067942.0,2.68196667e+16,2.498231537e+16,tap-loss-stop,6,2020-07-05 02:47:00
8672,298636196987.0,2.681981783e+16,2.498246775e+16,tap-loss-stop,6,2020-07-05 02:48:00
8673,298636196987.0,2.681997019e+16,2.498262171e+16,tap-loss-stop,6,2020-07-05 02:49:00
8674,0.0,2.682012276e+16,2.498277616e+16,tap-loss-stop,6,2020-07-05 02:50:00
8675,0.0,2.682027589e+16,2.498293115e+16,tap-loss-stop,6,2020-07-05 02:51:00
8676,0.0,2.682043119e+16,2.498308604e+16,tap-loss-start,5,2020-07-05 02:52:00
8677,298645167861.0,2.6820584e+16,2.498324139e+16,tap-loss-start,5,2020-07-05 02:53:00
8678,298645167861.0,2.682073835e+16,2.498339712e+16,tap-loss-start,5,2020-07-05 02:54:00
8679,0.0,2.682089153e+16,2.498355168e+16,tap-loss-start,5,2020-07-05 02:55:00
8680,298648390863.0,2.682104436e+16,2.498370604e+16,tap-loss-start,5,2020-07-05 02:56:00
8681,298648783222.0,2.682119827e+16,2.498386034e+16,tap-loss-stop,6,2020-07-05 02:57:00
8682,0.0,2.682135122e+16,2.498401425e+16,tap-loss-stop,6,2020-07-05 02:58:00
8683,0.0,2.682150487e+16,2.498416766e+16,tap-loss-stop,6,2020-07-05 02:59:00
8684,0.0,2.682165845e+16,2.498432183e+16,tap-loss-stop,6,2020-07-05 03:00:00
8685,0.0,2.682181193e+16,2.498447604e+16,tap-loss-stop,6,2020-07-05 03:01:00
8686,298652123188.0,2.682196635e+16,2.498463112e+16,tap-loss-start,5,2020-07-05 03:02:00
8687,298655410160.0,2.682211686e+16,2.498478398e+16,tap-loss-start,5,2020-07-05 03:03:00
8688,0.0,2.68222535e+16,2.498492169e+16,tap-loss-start,5,2020-07-05 03:04:00
8689,0.0,2.682239107e+16,2.498505969e+16,tap-loss-start,5,2020-07-05 03:05:00
8690,298658123658.0,2.682252767e+16,2.498519744e+16,tap-loss-start,5,2020-07-05 03:06:00
8691,0.0,2.682266793e+16,2.498533732e+16,tap-loss-stop,6,2020-07-05 03:07:00
8692,0.0,2.682280483e+16,2.498547393e+16,tap-loss-stop,6,2020-07-05 03:08:00
8693,298661257119.0,2.682295658e+16,2.498562704e+16,tap-loss-stop,6,2020-07-05 03:09:00
8694,298661257119.0,2.682311058e+16,2.498578176e+16,tap-loss-stop,6,2020-07-05 03:10:00
8695,0.0,2.682326394e+16,2.498593642e+16,tap-loss-stop,6,2020-07-05 03:11:00
8696,0.0,2.682341711e+16,2.49860897e+16,tap-loss-stop,6,2020-07-05 03:12:00
8697,0.0,2.682357021e+16,2.498624471e+16,tap-loss-start,5,2020-07-05 03:13:00
8698,0.0,2.682372394e+16,2.498639613e+16,tap-loss-start,5,2020-07-05 03:14:00
8699,298666257332.0,2.682387758e+16,2.498655133e+16,tap-loss-start,5,2020-07-05 03:15:00
8700,298669819668.0,2.68240317e+16,2.498670674e+16,tap-loss-start,5,2020-07-05 03:16:00
8701,0.0,2.682418749e+16,2.498686282e+16,tap-loss-start,5,2020-07-05 03:17:00
8702,298673553715.0,2.682434142e+16,2.498701932e+16,tap-loss-stop,6,2020-07-05 03:18:00
8703,0.0,2.682449634e+16,2.498717519e+16,tap-loss-stop,6,2020-07-05 03:19:00
8704,298673553715.0,2.682465009e+16,2.498733013e+16,tap-loss-stop,6,2020-07-05 03:20:00
8705,0.0,2.682480293e+16,2.498748523e+16,tap-loss-stop,6,2020-07-05 03:21:00
8706,0.0,2.682495648e+16,2.498763921e+16,tap-loss-stop,6,2020-07-05 03:22:00
8707,0.0,2.682510938e+16,2.498779405e+16,tap-delay-start,7,2020-07-05 03:23:00
8708,298676769139.0,2.682526402e+16,2.498794785e+16,tap-delay-start,7,2020-07-05 03:24:00
8709,298676769139.0,2.682558991e+16,2.498810242e+16,tap-delay-start,7,2020-07-05 03:25:00
8710,298679868937.0,2.682558991e+16,2.49882585e+16,tap-delay-start,7,2020-07-05 03:26:00
8711,0.0,2.682575377e+16,2.498841496e+16,tap-delay-start,7,2020-07-05 03:27:00
8712,298684271621.0,2.682591604e+16,2.498857098e+16,tap-delay-stop,8,2020-07-05 03:28:00
8713,298684271621.0,2.682607913e+16,2.498872647e+16,tap-delay-stop,8,2020-07-05 03:29:00
8714,0.0,2.682623274e+16,2.498888097e+16,tap-delay-stop,8,2020-07-05 03:30:00
8715,298688241434.0,2.682638576e+16,2.498903571e+16,tap-delay-stop,8,2020-07-05 03:31:00
8716,0.0,2.682653959e+16,2.498919029e+16,tap-delay-stop,8,2020-07-05 03:32:00
8717,0.0,2.68266929e+16,2.498934644e+16,tap-delay-stop,8,2020-07-05 03:33:00
8718,0.0,2.682684741e+16,2.498950177e+16,tap-delay-start,7,2020-07-05 03:34:00
8719,0.0,2.682700667e+16,2.498965652e+16,tap-delay-start,7,2020-07-05 03:35:00
8720,298695831881.0,2.682716878e+16,2.498981095e+16,tap-delay-start,7,2020-07-05 03:36:00
8721,0.0,2.682733225e+16,2.498996595e+16,tap-delay-start,7,2020-07-05 03:37:00
8722,298700241983.0,2.682749468e+16,2.49901215e+16,tap-delay-start,7,2020-07-05 03:38:00
8723,298700241983.0,2.682765749e+16,2.499027604e+16,tap-delay-stop,8,2020-07-05 03:39:00
8724,0.0,2.682781622e+16,2.499043026e+16,tap-delay-stop,8,2020-07-05 03:40:00
8725,0.0,2.682796808e+16,2.499058441e+16,tap-delay-stop,8,2020-07-05 03:41:00
8726,298700241983.0,2.682812193e+16,2.499073914e+16,tap-delay-stop,8,2020-07-05 03:42:00
8727,298703582016.0,2.682827424e+16,2.499089408e+16,tap-delay-stop,8,2020-07-05 03:43:00
8728,298703582016.0,2.68284283e+16,2.49910486e+16,tap-delay-start,7,2020-07-05 03:44:00
8729,298703582016.0,2.68285828e+16,2.499120358e+16,tap-delay-start,7,2020-07-05 03:45:00
8730,0.0,2.682874514e+16,2.499135963e+16,tap-delay-start,7,2020-07-05 03:46:00
8731,298706787007.0,2.682890829e+16,2.499151472e+16,tap-delay-start,7,2020-07-05 03:47:00
8732,298710572711.0,2.682906982e+16,2.499167053e+16,tap-delay-start,7,2020-07-05 03:48:00
8733,0.0,2.682923241e+16,2.499182441e+16,tap-delay-stop,8,2020-07-05 03:49:00
8734,0.0,2.682939473e+16,2.499197828e+16,tap-delay-stop,8,2020-07-05 03:50:00
8735,0.0,2.682954837e+16,2.499213247e+16,tap-delay-stop,8,2020-07-05 03:51:00
8736,298712442753.0,2.682970185e+16,2.499228612e+16,tap-delay-stop,8,2020-07-05 03:52:00
8737,298715751667.0,2.682985477e+16,2.499244105e+16,tap-delay-stop,8,2020-07-05 03:53:00
