,/devices#IntGW-01/metrics/disk-device-read-latency,/devices#IntGW-01/metrics/disk-device-write-latency,/devices#IntGW-02/metrics/disk-device-read-latency,/devices#IntGW-02/metrics/disk-device-write-latency,/devices#RR-01/metrics/disk-device-read-latency,/devices#RR-01/metrics/disk-device-write-latency,/devices#TR-01/metrics/disk-device-read-latency,/devices#TR-01/metrics/disk-device-write-latency,/devices#TR-02/metrics/disk-device-read-latency,/devices#TR-02/metrics/disk-device-write-latency,/computes0/metrics/hardware-ipmi-temperature#03-cpu_2_(0x5)/hardware-ipmi-temperature,/devices#IntGW-01/metrics/cpu_util,/computes0/metrics/hardware/hardware-cpu-load-15min,/devices/modules/Cisco-IOS-XE-bgp-oper/bgp-state-data/neighbors/neighbor/prefix-activity/sent/explicit-withdraw,/devices/modules/Cisco-IOS-XE-bgp-oper/bgp-state-data/neighbors/neighbor/transport/foreign-port,/devices/modules/Cisco-IOS-XE-bgp-oper/bgp-state-data/neighbors/neighbor/transport/local-port,/devices/modules/Cisco-IOS-XE-bgp-oper/bgp-state-data/neighbors/neighbor/bgp-neighbor-counters/received/keepalives,/devices/modules/Cisco-IOS-XE-bgp-oper/bgp-state-data/neighbors/neighbor/bgp-neighbor-counters/sent/keepalives,/devices/modules/openconfig-interfaces/interfaces/interface/state/counters/in-unicast-pkts,/devices/modules/openconfig-interfaces/interfaces/interface/state/counters/out-unicast-pkts,/devices/modules/ietf-interfaces/interfaces-state/interface/statistics/in-unicast-pkts,/devices/modules/ietf-interfaces/interfaces-state/interface/statistics/out-unicast-pkts,/devices/modules/Cisco-IOS-XE-interfaces-oper/interfaces/interface/statistics/in-unicast-pkts,/devices/modules/Cisco-IOS-XE-interfaces-oper/interfaces/interface/statistics/out-unicast-pkts,type,type_code,/devices/modules/openconfig-interfaces/interfaces/interface/subinterfaces/subinterface/state/counters/in-unicast-pkts,/devices/modules/openconfig-interfaces/interfaces/interface/subinterfaces/subinterface/state/counters/out-unicast-pkts,/time
8956,10276791.0,298997538734.0,15585759.0,0.0,5643616.0,299119212010.0,0.0,0.0,4331170.0,298534308608.0,54.0,64.04869613952087,17.73,8,179,42364,1315,1246,252107576,452835475,252107576,452835475,252107576,452835475,tap-delay-stop,8,252107576,452835475,2020-07-05 07:32:00
8957,0.0,0.0,15585759.0,0.0,0.0,0.0,2805620.0,301114269094.0,4331170.0,298539704704.0,54.0,64.25155497571454,17.71,8,179,42364,1316,1247,252109830,452839898,252109830,452839898,252109830,452839898,tap-delay-stop,8,252109830,452839898,2020-07-05 07:33:00
8958,0.0,0.0,2303715404.0,281412684635.0,0.0,0.0,2805620.0,301117194805.0,4331170.0,298540701882.0,54.0,64.07017878030014,17.58,8,179,42364,1317,1248,252111885,452844318,252111885,452844318,252111885,452844318,tap-delay-stop,8,252111885,452844318,2020-07-05 07:34:00
8959,10276791.0,299000865670.0,2303715404.0,281415847254.0,5643616.0,299127023238.0,0.0,0.0,4331170.0,298540701882.0,53.0,63.91320045620493,17.6,8,179,42364,1318,1249,252114045,452848738,252114045,452848738,252114045,452848738,tap-delay-start,7,252114045,452848738,2020-07-05 07:35:00
8960,0.0,0.0,2303715404.0,281415847254.0,0.0,0.0,2805620.0,301117620940.0,0.0,0.0,53.0,63.85641306241816,17.75,8,179,42364,1319,1250,252116090,452853155,252116090,452853155,252116090,452853155,tap-delay-start,7,252116090,452853155,2020-07-05 07:36:00
8961,10276791.0,299004983107.0,2303715404.0,281415847254.0,0.0,0.0,0.0,0.0,4331170.0,298540701882.0,54.0,64.20851940038244,17.77,8,179,42364,1320,1252,252118303,452857573,252118303,452857573,252118303,452857573,tap-delay-start,7,252118303,452857573,2020-07-05 07:37:00
8962,0.0,0.0,2303715404.0,281415847254.0,5643616.0,299127023238.0,2805620.0,301117620940.0,0.0,0.0,54.0,64.55562800075883,17.63,8,179,42364,1322,1253,252120504,452861997,252120504,452861997,252120504,452861997,tap-delay-start,7,252120504,452861997,2020-07-05 07:38:00
8963,0.0,0.0,15585759.0,0.0,0.0,0.0,2805620.0,301117620940.0,4331170.0,298548968892.0,54.0,64.0222336094756,17.74,8,179,42364,1323,1254,252122678,452866418,252122678,452866418,252122678,452866418,tap-delay-start,7,252122678,452866418,2020-07-05 07:39:00
8964,0.0,0.0,2303715404.0,281420316614.0,0.0,0.0,0.0,0.0,4331170.0,298548968892.0,55.0,64.38757626784427,17.8,8,179,42364,1324,1255,252124793,452870838,252124793,452870838,252124793,452870838,tap-delay-stop,8,252124793,452870838,2020-07-05 07:40:00
8965,0.0,0.0,2303715404.0,281420316614.0,0.0,0.0,0.0,0.0,4331170.0,298548968892.0,55.0,64.49463144985533,17.78,8,179,42364,1325,1256,252127044,452875260,252127044,452875260,252127044,452875260,tap-delay-stop,8,252127044,452875260,2020-07-05 07:41:00
8966,10276791.0,299008845394.0,15585759.0,0.0,0.0,0.0,2805620.0,301120721941.0,4331170.0,298548968892.0,54.0,63.9337072360951,17.78,8,179,42364,1326,1257,252129073,452879679,252129073,452879679,252129073,452879679,tap-delay-stop,8,252129073,452879679,2020-07-05 07:42:00
8967,0.0,0.0,15585759.0,0.0,5643616.0,299133393191.0,2805620.0,301124772300.0,4331170.0,298553023803.0,54.0,64.13682832475746,17.8,8,179,42364,1327,1258,252131073,452884104,252131073,452884104,252131073,452884104,tap-delay-stop,8,252131073,452884104,2020-07-05 07:43:00
8968,0.0,0.0,2303715404.0,281425214353.0,0.0,0.0,0.0,0.0,4331170.0,298553023803.0,53.0,64.01099523434009,17.7,8,179,42364,1328,1259,252133211,452888525,252133211,452888525,252133211,452888525,tap-delay-stop,8,252133211,452888525,2020-07-05 07:44:00
8969,10276791.0,299012344799.0,15585759.0,0.0,0.0,0.0,0.0,0.0,4331170.0,298553023803.0,53.0,63.51646432526479,17.79,8,179,42364,1329,1260,252135161,452892945,252135161,452892945,252135161,452892945,tap-delay-stop,8,252135161,452892945,2020-07-05 07:45:00
8970,10276791.0,299015439328.0,15585759.0,0.0,0.0,0.0,0.0,0.0,4331170.0,298553023803.0,53.0,63.76731706995805,17.85,8,179,42364,1330,1262,252137153,452897365,252137153,452897365,252137153,452897365,tap-delay-start,7,252137153,452897365,2020-07-05 07:46:00
8971,0.0,0.0,15585759.0,0.0,0.0,0.0,2805620.0,301127935306.0,4331170.0,298553023803.0,53.0,61.93415013681194,17.85,8,179,42364,1332,1263,252139348,452901786,252139348,452901786,252139348,452901786,tap-delay-start,7,252139348,452901786,2020-07-05 07:47:00
8972,0.0,0.0,15585759.0,0.0,0.0,0.0,2805620.0,301127935306.0,0.0,0.0,53.0,59.96099841760554,17.77,8,179,42364,1333,1264,252141398,452906211,252141398,452906211,252141398,452906211,tap-delay-start,7,252141398,452906211,2020-07-05 07:48:00
8973,0.0,0.0,15585759.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,60.32998285952824,17.79,8,179,42364,1334,1265,252143396,452910631,252143396,452910631,252143396,452910631,tap-delay-start,7,252143396,452910631,2020-07-05 07:49:00
8974,0.0,0.0,2303715404.0,281432346599.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,60.12374869189773,17.69,8,179,42364,1335,1266,252145612,452915051,252145612,452915051,252145612,452915051,tap-delay-start,7,252145612,452915051,2020-07-05 07:50:00
8975,0.0,0.0,2303715404.0,281432346599.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,60.16570140852719,17.76,8,179,42364,1336,1267,252147874,452919480,252147874,452919480,252147874,452919480,tap-delay-stop,8,252147874,452919480,2020-07-05 07:51:00
8976,0.0,0.0,2303715404.0,281432346599.0,5643616.0,299155301938.0,2805620.0,301130883916.0,0.0,0.0,53.0,61.96787852604333,17.65,8,179,42364,1337,1268,252150004,452923900,252150004,452923900,252150004,452923900,tap-delay-stop,8,252150004,452923900,2020-07-05 07:52:00
8977,10276791.0,299022173373.0,2303715404.0,281432346599.0,0.0,0.0,2805620.0,301132734216.0,4331170.0,298565024556.0,53.0,63.93662365277203,17.71,8,179,42364,1338,1269,252152230,452928326,252152230,452928326,252152230,452928326,tap-delay-stop,8,252152230,452928326,2020-07-05 07:53:00
8978,10276791.0,299022732447.0,2303715404.0,281435496721.0,0.0,0.0,0.0,0.0,4331170.0,298566032577.0,54.0,63.85328666090547,17.74,8,179,42364,1339,1271,252154273,452932747,252154273,452932747,252154273,452932747,tap-delay-stop,8,252154273,452932747,2020-07-05 07:54:00
8979,10276791.0,299022732447.0,15585759.0,0.0,0.0,0.0,2805620.0,301135913474.0,0.0,0.0,54.0,63.54998148649297,17.65,8,179,42364,1341,1272,252156467,452937166,252156467,452937166,252156467,452937166,tap-delay-stop,8,252156467,452937166,2020-07-05 07:55:00
8980,0.0,0.0,2303715404.0,281438349507.0,0.0,0.0,2805620.0,301135913474.0,0.0,0.0,53.0,63.93545083547932,17.71,8,179,42364,1342,1273,252158666,452941588,252158666,452941588,252158666,452941588,tap-delay-start,7,252158666,452941588,2020-07-05 07:56:00
8981,10276791.0,299026115605.0,2303715404.0,281438349507.0,0.0,0.0,2805620.0,301135913474.0,0.0,0.0,53.0,63.63249488909128,17.82,8,179,42364,1343,1274,252160732,452946006,252160732,452946006,252160732,452946006,tap-delay-start,7,252160732,452946006,2020-07-05 07:57:00
8982,0.0,0.0,2303715404.0,281438349507.0,5643616.0,299161822687.0,0.0,0.0,0.0,0.0,53.0,60.4499154322713,17.73,8,179,42364,1344,1275,252162659,452950430,252162659,452950430,252162659,452950430,tap-delay-start,7,252162659,452950430,2020-07-05 07:58:00
8983,0.0,0.0,2303715404.0,281442167682.0,0.0,0.0,0.0,0.0,4331170.0,298575428983.0,53.0,60.19599846965371,17.81,8,179,42364,1345,1276,252164796,452954853,252164796,452954853,252164796,452954853,tap-delay-start,7,252164796,452954853,2020-07-05 07:59:00
8984,0.0,0.0,2303715404.0,281442167682.0,5643616.0,299165726222.0,2805620.0,301147042238.0,4331170.0,298575428983.0,53.0,60.19599846965371,17.86,8,179,42364,1346,1277,252166980,452959272,252166980,452959272,252166980,452959272,tap-delay-start,7,252166980,452959272,2020-07-05 08:00:00
8985,0.0,0.0,2303715404.0,281442167682.0,0.0,0.0,2805620.0,301147042238.0,0.0,0.0,53.0,60.40342748944881,17.79,8,179,42364,1347,1278,252169241,452963692,252169241,452963692,252169241,452963692,tap-delay-stop,8,252169241,452963692,2020-07-05 08:01:00
8986,10276791.0,299031153190.0,15585759.0,0.0,0.0,0.0,0.0,0.0,4331170.0,298575428983.0,53.0,60.75391285912875,17.88,8,179,42364,1348,1280,252171316,452968111,252171316,452968111,252171316,452968111,tap-delay-stop,8,252171316,452968111,2020-07-05 08:02:00
8987,0.0,0.0,15585759.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,64.32465174840787,17.84,8,179,42364,1350,1281,252173579,452972537,252173579,452972537,252173579,452972537,tap-delay-stop,8,252173579,452972537,2020-07-05 08:03:00
8988,0.0,0.0,15585759.0,0.0,0.0,0.0,2805620.0,301150229900.0,4331170.0,298578364523.0,53.0,64.00740306368728,17.96,8,179,42364,1351,1282,252175731,452976957,252175731,452976957,252175731,452976957,tap-delay-stop,8,252175731,452976957,2020-07-05 08:04:00
8989,10276791.0,299034744536.0,2303715404.0,281448216854.0,0.0,0.0,2805620.0,301153109223.0,4331170.0,298578364523.0,53.0,64.29941601148035,17.92,8,179,42364,1352,1283,252177723,452981377,252177723,452981377,252177723,452981377,tap-delay-stop,8,252177723,452981377,2020-07-05 08:05:00
8990,10276791.0,299037190817.0,2303715404.0,281454823728.0,0.0,0.0,2805620.0,301153109223.0,0.0,0.0,53.0,63.831372972224045,17.98,8,179,42364,1353,1284,252179905,452985796,252179905,452985796,252179905,452985796,tap-delay-stop,8,252179905,452985796,2020-07-05 08:06:00
8991,0.0,0.0,15585759.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,64.07091809974968,18.0,8,179,42364,1354,1285,252181909,452990213,252181909,452990213,252181909,452990213,tap-delay-start,7,252181909,452990213,2020-07-05 08:07:00
8992,10276791.0,299041010265.0,2303715404.0,281454823728.0,5643616.0,299172614216.0,0.0,0.0,4331170.0,298587600146.0,53.0,63.601730617568606,18.07,8,179,42364,1355,1286,252183915,452994640,252183915,452994640,252183915,452994640,tap-delay-start,7,252183915,452994640,2020-07-05 08:08:00
8993,10276791.0,299041433360.0,2303715404.0,281457613781.0,5643616.0,299172614216.0,0.0,0.0,0.0,0.0,53.0,63.98215594850788,18.03,8,179,42364,1356,1287,252186045,452999058,252186045,452999058,252186045,452999058,tap-delay-start,7,252186045,452999058,2020-07-05 08:09:00
8994,0.0,0.0,2303715404.0,281457979165.0,0.0,0.0,2805620.0,301155972214.0,4331170.0,298587600146.0,53.0,63.52229294217541,18.02,8,179,42364,1357,1288,252188201,453003480,252188201,453003480,252188201,453003480,tap-delay-start,7,252188201,453003480,2020-07-05 08:10:00
8995,0.0,0.0,2303715404.0,281457979165.0,5643616.0,299176529554.0,2805620.0,301155972214.0,4331170.0,298587600146.0,54.0,63.32933848343267,17.95,8,179,42364,1358,1290,252190472,453007910,252190472,453007910,252190472,453007910,tap-delay-start,7,252190472,453007910,2020-07-05 08:11:00
8996,10276791.0,299046437603.0,15585759.0,0.0,5643616.0,299176529554.0,2805620.0,301155972214.0,0.0,0.0,54.0,63.952385584176135,17.99,8,179,42364,1360,1291,252192608,453012329,252192608,453012329,252192608,453012329,tap-delay-stop,8,252192608,453012329,2020-07-05 08:12:00
8997,0.0,0.0,15585759.0,0.0,5643616.0,299179890163.0,0.0,0.0,4331170.0,298590455771.0,54.0,63.96293883564167,17.92,8,179,42364,1361,1292,252194613,453016747,252194613,453016747,252194613,453016747,tap-delay-stop,8,252194613,453016747,2020-07-05 08:13:00
8998,10276791.0,299051171879.0,15585759.0,0.0,5643616.0,299180268746.0,2805620.0,301158827322.0,4331170.0,298592811100.0,54.0,63.21771085809973,17.9,8,179,42364,1362,1293,252196818,453021173,252196818,453021173,252196818,453021173,tap-delay-stop,8,252196818,453021173,2020-07-05 08:14:00
8999,0.0,0.0,15585759.0,0.0,5643616.0,299183760094.0,2805620.0,301162090014.0,0.0,0.0,54.0,63.75874493753975,18.0,8,179,42364,1363,1294,252199012,453025593,252199012,453025593,252199012,453025593,tap-delay-stop,8,252199012,453025593,2020-07-05 08:15:00
9000,10276791.0,299053886159.0,2303715404.0,281466337811.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,63.55303530197413,17.91,8,179,42364,1364,1295,252201206,453030013,252201206,453030013,252201206,453030013,tap-delay-stop,8,252201206,453030013,2020-07-05 08:16:00
9001,10276791.0,299054379024.0,15585759.0,0.0,0.0,0.0,2805620.0,301162090014.0,4331170.0,298592811100.0,54.0,63.23716204409091,18.0,8,179,42364,1365,1296,252203443,453034433,252203443,453034433,252203443,453034433,tap-delay-start,7,252203443,453034433,2020-07-05 08:17:00
9002,0.0,0.0,2303715404.0,281466337811.0,0.0,0.0,2805620.0,301162090014.0,0.0,0.0,54.0,63.66462898289235,18.0,8,179,42364,1366,1298,252205553,453038852,252205553,453038852,252205553,453038852,tap-delay-start,7,252205553,453038852,2020-07-05 08:18:00
9003,10276791.0,299057998728.0,15585759.0,0.0,5643616.0,299183760094.0,2805620.0,301162090014.0,4331170.0,298600795616.0,54.0,63.121874940896326,17.98,8,179,42364,1367,1299,252207745,453043279,252207745,453043279,252207745,453043279,tap-delay-start,7,252207745,453043279,2020-07-05 08:19:00
9004,10276791.0,299057998728.0,15585759.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,63.48271894585762,17.98,8,179,42364,1368,1300,252209899,453047700,252209899,453047700,252209899,453047700,tap-delay-start,7,252209899,453047700,2020-07-05 08:20:00
9005,0.0,0.0,15585759.0,0.0,5643616.0,299187740016.0,0.0,0.0,4331170.0,298600795616.0,54.0,64.05884365309626,17.96,8,179,42364,1370,1301,252211954,453052120,252211954,453052120,252211954,453052120,tap-delay-start,7,252211954,453052120,2020-07-05 08:21:00
9006,0.0,0.0,15585759.0,0.0,5643616.0,299187740016.0,2805620.0,301165065335.0,0.0,0.0,54.0,63.66987685720634,17.83,8,179,42364,1371,1302,252214005,453056541,252214005,453056541,252214005,453056541,tap-delay-stop,8,252214005,453056541,2020-07-05 08:22:00
9007,10276791.0,299061212021.0,15585759.0,0.0,5643616.0,299191253869.0,2805620.0,301166945814.0,0.0,0.0,54.0,64.02765041311145,17.84,8,179,42364,1372,1303,252216265,453060961,252216265,453060961,252216265,453060961,tap-delay-stop,8,252216265,453060961,2020-07-05 08:23:00
9008,0.0,0.0,2303715404.0,281475429447.0,5643616.0,299191767177.0,0.0,0.0,4331170.0,298604458296.0,54.0,64.05740131039181,18.11,8,179,42364,1373,1304,252218405,453065384,252218405,453065384,252218405,453065384,tap-delay-stop,8,252218405,453065384,2020-07-05 08:24:00
9009,0.0,0.0,2303715404.0,281479302479.0,0.0,0.0,2805620.0,301170299676.0,0.0,0.0,54.0,64.03105750606011,19.15,8,179,42364,1374,1305,252220549,453069803,252220549,453069803,252220549,453069803,tap-delay-stop,8,252220549,453069803,2020-07-05 08:25:00
9010,0.0,0.0,2303715404.0,281479302479.0,5643616.0,299195465569.0,0.0,0.0,0.0,0.0,53.0,63.8432919774095,19.18,8,179,42364,1375,1306,252222511,453074225,252222511,453074225,252222511,453074225,tap-delay-stop,8,252222511,453074225,2020-07-05 08:26:00
9011,10276791.0,299064972985.0,2303715404.0,281479302479.0,0.0,0.0,2805620.0,301170299676.0,0.0,0.0,53.0,64.05249571541586,19.1,8,179,42364,1376,1307,252224694,453078646,252224694,453078646,252224694,453078646,tap-delay-stop,8,252224694,453078646,2020-07-05 08:27:00
9012,10276791.0,299067621083.0,15585759.0,0.0,0.0,0.0,2805620.0,301170299676.0,4331170.0,298614964729.0,54.0,63.543282575137766,18.96,8,179,42364,1377,1308,252226718,453083069,252226718,453083069,252226718,453083069,tap-delay-start,7,252226718,453083069,2020-07-05 08:28:00
9013,10276791.0,299067972157.0,15585759.0,0.0,5643616.0,299198030614.0,2805620.0,301170299676.0,0.0,0.0,54.0,63.25072658165649,18.9,8,179,42364,1378,1310,252228989,453087494,252228989,453087494,252228989,453087494,tap-delay-start,7,252228989,453087494,2020-07-05 08:29:00
9014,10276791.0,299067972157.0,2303715404.0,281485134345.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,63.0805721271699,18.78,8,179,42364,1379,1311,252231150,453091913,252231150,453091913,252231150,453091913,tap-delay-start,7,252231150,453091913,2020-07-05 08:30:00
9015,0.0,0.0,15585759.0,0.0,0.0,0.0,2805620.0,301173955237.0,0.0,0.0,53.0,63.54290921982674,18.71,8,179,42364,1380,1312,252233396,453096360,252233396,453096360,252233396,453096360,tap-delay-start,7,252233396,453096360,2020-07-05 08:31:00
9016,0.0,0.0,2303715404.0,281485134345.0,0.0,0.0,0.0,0.0,4331170.0,298614964729.0,53.0,63.815292179974456,18.64,8,179,42364,1381,1313,252235384,453100779,252235384,453100779,252235384,453100779,tap-delay-start,7,252235384,453100779,2020-07-05 08:32:00
9017,10276791.0,299071000514.0,2303715404.0,281485134345.0,5643616.0,299203973654.0,0.0,0.0,4331170.0,298618373251.0,54.0,64.58185946826958,18.57,8,179,42364,1383,1314,252237591,453105199,252237591,453105199,252237591,453105199,tap-delay-stop,8,252237591,453105199,2020-07-05 08:33:00
9018,10276791.0,299071438932.0,2303715404.0,281488757499.0,5643616.0,299204382299.0,0.0,0.0,4331170.0,298618722591.0,54.0,63.74793562858851,18.48,8,179,42364,1384,1315,252239774,453109625,252239774,453109625,252239774,453109625,tap-delay-stop,8,252239774,453109625,2020-07-05 08:34:00
9019,10276791.0,299071438932.0,2303715404.0,281492076803.0,0.0,0.0,2805620.0,301179217253.0,0.0,0.0,54.0,64.45882631084014,18.43,8,179,42364,1385,1316,252241689,453114045,252241689,453114045,252241689,453114045,tap-delay-stop,8,252241689,453114045,2020-07-05 08:35:00
9020,0.0,0.0,2303715404.0,281492076803.0,5643616.0,299208652165.0,2805620.0,301179217253.0,4331170.0,298618722591.0,54.0,63.571420543729445,18.35,8,179,42364,1386,1317,252243924,453118464,252243924,453118464,252243924,453118464,tap-delay-stop,8,252243924,453118464,2020-07-05 08:36:00
9021,0.0,0.0,2303715404.0,281492076803.0,5643616.0,299208652165.0,2805620.0,301179217253.0,4331170.0,298618722591.0,54.0,64.31102048406231,18.21,8,179,42364,1387,1318,252245923,453122884,252245923,453122884,252245923,453122884,tap-delay-stop,8,252245923,453122884,2020-07-05 08:37:00
9022,0.0,0.0,15585759.0,0.0,0.0,0.0,0.0,0.0,4331170.0,298626654690.0,53.0,63.54681915238446,18.22,8,179,42364,1388,1320,252248006,453127304,252248006,453127304,252248006,453127304,tap-delay-start,7,252248006,453127304,2020-07-05 08:38:00
9023,0.0,0.0,2303715404.0,281496403549.0,5643616.0,299208652165.0,2805620.0,301179217253.0,4331170.0,298627056974.0,53.0,63.04642070478435,18.19,8,179,42364,1389,1321,252250288,453131729,252250288,453131729,252250288,453131729,tap-delay-start,7,252250288,453131729,2020-07-05 08:39:00
9024,0.0,0.0,15585759.0,0.0,5643616.0,299211914763.0,0.0,0.0,0.0,0.0,53.0,63.53311405160653,18.04,8,179,42364,1390,1322,252252499,453136149,252252499,453136149,252252499,453136149,tap-delay-start,7,252252499,453136149,2020-07-05 08:40:00
9025,0.0,0.0,2303715404.0,281497004116.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,63.568115615014754,18.07,8,179,42364,1391,1323,252254620,453140568,252254620,453140568,252254620,453140568,tap-delay-start,7,252254620,453140568,2020-07-05 08:41:00
9026,0.0,0.0,15585759.0,0.0,0.0,0.0,2805620.0,301182808030.0,0.0,0.0,53.0,64.1391839247739,17.95,8,179,42364,1392,1324,252256713,453144990,252256713,453144990,252256713,453144990,tap-delay-start,7,252256713,453144990,2020-07-05 08:42:00
9027,0.0,0.0,15585759.0,0.0,0.0,0.0,2805620.0,301187159702.0,4331170.0,298630553540.0,53.0,64.54245599159447,17.9,8,179,42364,1393,1325,252258857,453149412,252258857,453149412,252258857,453149412,tap-delay-stop,8,252258857,453149412,2020-07-05 08:43:00
9028,0.0,0.0,2303715404.0,281501115284.0,0.0,0.0,0.0,0.0,4331170.0,298630855329.0,54.0,64.07234421088062,17.89,8,179,42364,1394,1326,252260959,453153838,252260959,453153838,252260959,453153838,tap-delay-stop,8,252260959,453153838,2020-07-05 08:44:00
9029,0.0,0.0,15585759.0,0.0,5643616.0,299219580488.0,0.0,0.0,4331170.0,298630855329.0,53.0,64.00980989570624,17.82,8,179,42364,1395,1327,252262951,453158256,252262951,453158256,252262951,453158256,tap-delay-stop,8,252262951,453158256,2020-07-05 08:45:00
9030,0.0,0.0,2303715404.0,281504564857.0,5643616.0,299219580488.0,0.0,0.0,0.0,0.0,53.0,64.26012578890466,17.84,8,179,42364,1397,1328,252264942,453162678,252264942,453162678,252264942,453162678,tap-delay-stop,8,252264942,453162678,2020-07-05 08:46:00
9031,0.0,0.0,2303715404.0,281504564857.0,5643616.0,299219580488.0,0.0,0.0,0.0,0.0,54.0,63.80968289366289,17.96,8,179,42364,1398,1329,252267025,453167099,252267025,453167099,252267025,453167099,tap-delay-stop,8,252267025,453167099,2020-07-05 08:47:00
9032,0.0,0.0,2303715404.0,281504564857.0,5643616.0,299219580488.0,0.0,0.0,4331170.0,298640797940.0,54.0,63.819848336139685,17.91,8,179,42364,1399,1330,252269216,453171517,252269216,453171517,252269216,453171517,tap-delay-stop,8,252269216,453171517,2020-07-05 08:48:00
9033,0.0,0.0,15585759.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,63.51217751625343,17.86,8,179,42364,1400,1332,252271398,453175941,252271398,453175941,252271398,453175941,tap-delay-start,7,252271398,453175941,2020-07-05 08:49:00
9034,10276791.0,299094663903.0,15585759.0,0.0,5643616.0,299224899753.0,0.0,0.0,4331170.0,298640797940.0,54.0,63.55869125657453,17.79,8,179,42364,1401,1333,252273533,453180362,252273533,453180362,252273533,453180362,tap-delay-start,7,252273533,453180362,2020-07-05 08:50:00
9035,0.0,0.0,2303715404.0,281509068286.0,0.0,0.0,2805620.0,301194676301.0,4331170.0,298640797940.0,53.0,63.78673132844579,17.57,8,179,42364,1402,1334,252275645,453184793,252275645,453184793,252275645,453184793,tap-delay-start,7,252275645,453184793,2020-07-05 08:51:00
9036,0.0,0.0,15585759.0,0.0,5643616.0,299224899753.0,0.0,0.0,0.0,0.0,53.0,63.01501548557311,17.56,8,179,42364,1403,1335,252277671,453189212,252277671,453189212,252277671,453189212,tap-delay-start,7,252277671,453189212,2020-07-05 08:52:00
9037,0.0,0.0,15585759.0,0.0,5643616.0,299229174500.0,2805620.0,301197723554.0,0.0,0.0,54.0,63.922469149274754,17.47,8,179,42364,1404,1336,252279784,453193632,252279784,453193632,252279784,453193632,tap-delay-start,7,252279784,453193632,2020-07-05 08:53:00
9038,10276791.0,299098433849.0,2303715404.0,281513691873.0,5643616.0,299229622775.0,0.0,0.0,0.0,0.0,53.0,63.63612520894677,17.43,8,179,42364,1405,1337,252281781,453198055,252281781,453198055,252281781,453198055,tap-delay-stop,8,252281781,453198055,2020-07-05 08:54:00
9039,0.0,0.0,15585759.0,0.0,0.0,0.0,2805620.0,301202097456.0,4331170.0,298644631245.0,53.0,63.46215875180895,17.39,8,179,42364,1406,1338,252284011,453202478,252284011,453202478,252284011,453202478,tap-delay-stop,8,252284011,453202478,2020-07-05 08:55:00
9040,0.0,0.0,15585759.0,0.0,0.0,0.0,2805620.0,301202097456.0,4331170.0,298644631245.0,53.0,64.71976425909702,17.36,8,179,42364,1407,1339,252286165,453206901,252286165,453206901,252286165,453206901,tap-delay-stop,8,252286165,453206901,2020-07-05 08:56:00
9041,0.0,0.0,2303715404.0,281515693233.0,5643616.0,299233332883.0,0.0,0.0,0.0,0.0,53.0,63.79284652692031,17.43,8,179,42364,1408,1340,252288349,453211321,252288349,453211321,252288349,453211321,tap-delay-stop,8,252288349,453211321,2020-07-05 08:57:00
9042,0.0,0.0,2303715404.0,281515693233.0,0.0,0.0,2805620.0,301202097456.0,0.0,0.0,53.0,63.82469784230159,17.52,8,179,42364,1410,1341,252290531,453215744,252290531,453215744,252290531,453215744,tap-delay-stop,8,252290531,453215744,2020-07-05 08:58:00
9043,0.0,0.0,15585759.0,0.0,5643616.0,299233332883.0,2805620.0,301202097456.0,4331170.0,298655225297.0,53.0,64.10634531325722,17.44,8,179,42364,1411,1342,252292786,453220172,252292786,453220172,252292786,453220172,tap-delay-start,7,252292786,453220172,2020-07-05 08:59:00
9044,0.0,0.0,2303715404.0,281519323925.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,63.836153855053325,17.48,8,179,42364,1412,1343,252294737,453224589,252294737,453224589,252294737,453224589,tap-delay-start,7,252294737,453224589,2020-07-05 09:00:00
9045,0.0,0.0,15585759.0,0.0,0.0,0.0,2805620.0,301205600356.0,0.0,0.0,53.0,63.50346552679406,17.66,8,179,42364,1413,1345,252296944,453229008,252296944,453229008,252296944,453229008,tap-delay-start,7,252296944,453229008,2020-07-05 09:01:00
9046,0.0,0.0,2303715404.0,281519323925.0,0.0,0.0,0.0,0.0,4331170.0,298655225297.0,53.0,63.71159298970425,17.66,8,179,42364,1414,1346,252299158,453233427,252299158,453233427,252299158,453233427,tap-delay-start,7,252299158,453233427,2020-07-05 09:02:00
9047,10276791.0,299109247017.0,2303715404.0,281519323925.0,5643616.0,299241202288.0,0.0,0.0,0.0,0.0,53.0,63.98475224065779,17.51,8,179,42364,1415,1347,252301368,453237845,252301368,453237845,252301368,453237845,tap-delay-start,7,252301368,453237845,2020-07-05 09:03:00
